,8_2.5d_total,8_6d_total,8_7d_total,8_16d_total,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,8C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,ES_sc
Cd36,0.09825135,0.2425505,0.0,0.0744604,10.766782,17.259365,0.10718528,0.3109184,0.061647158,0.0310955139999999,0.0107724,0.06939594,0.008410875,0.008876855,0.020836115
Cd3eap,10.29374,8.826305,8.099755,3.80084,11.9948635,4.964548000000001,185.2508,374.47092,171.90543,80.01692,60.634365,78.44793,98.14394,65.22279,48.83577
Cd55,4.627235000000001,1.71371,2.73039,6.071885,205.02324,168.03,73.9315,37.230415,10.568971,8.393236,4.198583599999999,16.58214,9.278056,9.535031,3.1725361
Cd69,0.0,0.0,0.0186079,0.0394072,0.27794075,0.0,0.040415462,1.9394319,0.0,11.035445,0.0,0.0022419007,0.0,0.0,0.0
Cd7,0.1553815,0.154604,0.320339,0.1007404,74.18453000000001,65.8132,25.737467,10.619464,0.06135348,17.909473000000002,15.275812,0.41051137,4.283126,0.27955237,0.0
Cd74,3.88452,0.879369,0.728446,2.3275845,0.25221038,2.8828387,64.29857,11.06092,0.0,6.619988,1.3929513999999998,4.4478230000000005,7.2292886,0.0,5.404268
Cd79a,1.00344,0.5544720000000001,0.5680959999999999,0.0,0.0,0.0,0.45112815,0.35302523,0.5447746,1.0187924000000002,1.2637775,0.0,0.0,0.918122,4.366545
Cd79b,1.359405,0.3956425,0.4356675,0.1904455,0.0,0.0,0.0,0.059865117,2.1747153,4.3566008,0.013791885,1.1079947,1.9313482,1.9296913,5.069116999999999
Cdc16,53.2043,45.2114,24.7326,27.75315,43.282578,49.269836,70.604866,24.551474,118.30512,80.50816999999999,80.20474,68.14559,83.48151999999999,75.99328,76.60003
Cdc20,166.3135,150.58800000000002,170.26100000000002,110.3538,238.24852,198.97649,714.89404,1102.0897,1212.4886,653.16254,503.5423,227.6125,206.98837,177.9561,448.9035
Cdc25b,15.45198,8.184569999999999,6.654425,5.623479999999999,111.40925,104.8035,37.939472,34.863857,18.029787,42.52956,48.077183000000005,27.093828,9.100213,9.82542,10.182213
Cdc27,7.77664,9.381465,11.35199,10.94643,241.23828,326.5893,413.9633,585.16797,335.2727,307.4036,308.27307,125.41625,125.73567,136.64583000000002,13.88131
Cdc34,171.43,146.77495,150.6935,202.51710000000003,84.379364,53.063484,159.42381,132.70413,43.605125,104.28966,107.08608999999998,96.997185,103.88958,118.73239,233.67145
Cdc37l1,9.21584,6.9848550000000005,5.001250000000001,8.661805000000001,313.80524,374.11304,450.11255,297.00778,100.153145,14.254944,17.102554,11.305486,30.52464,41.377075,18.90737
Cdc40,18.1744,16.439500000000002,16.53575,17.3429,77.85865,88.24524,218.89635,264.84897,234.985,117.340004,95.11619,84.613556,80.18267,60.703304,20.187819
Cdc42,166.69150000000002,157.83549999999997,170.6705,191.769,301.99048,417.60345,266.37256,297.27383,383.33542,478.91287,591.87994,1057.1704,1115.4502,1636.7418,342.6762
Cdc42bpa,4.85884,5.530259999999998,3.96219,1.7491949999999998,113.56216,136.53998,60.583347,50.144524,32.1814,13.863085,23.881163,21.161802,23.76989,11.13133,1.7081053
Cdc42bpb,15.62605,24.6876,29.37925,22.61395,156.13252,98.685455,91.78817,63.547874,24.97038,26.117136,28.509636,32.41962,33.017826,36.022884000000005,3.8668785
Cdc42ep2,3.4454949999999998,0.4206104999999999,0.317104,0.56665,36.791603,35.845997,38.014427000000005,82.35882600000001,96.61141,26.310776,15.39201,3.090635,13.873754000000002,20.294804,3.7228602999999993
Cdc42ep3,7.261520000000001,5.308995,4.346195,3.2411449999999995,3.2232723,0.72674865,6.111669999999999,0.19132158,11.93661,19.782866,21.387794,49.509686,18.60674,29.634531,13.618187
Cdc42ep5,13.74065,8.831605,7.360725,9.799915,0.0,0.0,0.0,6.446185,10.086622,8.566979,13.550265,29.132719,20.939882,13.6595,64.3741
Cdc42se1,15.00445,21.24935,21.3565,46.3413,67.38792,65.458626,105.19464,98.24913,85.13076,69.36075600000001,48.649937,58.671448,69.07391,36.499752,42.01138
Cdc42se2,56.1374,55.6404,45.692,96.22095,1345.9458,1821.3303,990.7443,527.629,145.04889,70.27294,54.662580000000005,93.415855,139.24057,80.0007,48.41023
Cdc45,20.8718,14.28885,10.82685,34.928735,117.55841,141.59439,233.63918,401.54288,491.6619,157.02116,164.89325,142.67600000000002,145.52933000000002,113.98916,75.1904
Cdc6,7.548240000000001,13.2444,14.32993,11.93301,92.49176,94.94676,307.38187,242.04074,525.5899,297.7695,343.07755,200.41338,272.16367,125.37007,45.31151
Cdc7,19.936035,11.427095,9.011489999999998,20.39125,74.448975,98.23688,6.507609,15.829733,79.95100000000001,73.536026,47.39219,64.76004,47.871956,41.389812,22.898088
Cdca2,17.286749999999998,8.322795,10.82381,9.38575,104.249344,54.09524,102.11196,161.30447,91.30168,59.346745,74.82463,152.68379,101.54029,96.41523,48.06158
Cdca3,73.11765,55.73535,47.1403,51.75175,249.85977000000003,168.84973,284.23715,133.71248,101.36791,236.80467,262.90616,290.0367,287.71872,269.32828,266.1312
Cdca4,24.996010000000005,26.196995000000005,24.37535,26.377025000000003,299.00307999999995,267.60635,227.58263,219.28044,135.33955,90.70082,82.80079,94.49109,34.45942,67.2183,76.66243
Cdca5,14.7369,27.9815,23.1405,7.484669999999999,764.8716,764.91046,816.32196,777.4838,418.9031,172.47458,189.09113,177.37746,110.13958,76.74061999999999,91.363945
Cdca7,58.0375,41.54095,36.40365,41.01375,32.706070000000004,21.413338,17.7437,72.2609,92.34005,79.27202,74.51804,113.29856,73.57491999999999,69.72425,146.82437
Cdca7l,8.232325,5.7287300000000005,4.7196750000000005,4.157085,48.614513,109.85984,39.43812,25.19268,4.670214,6.7944646,0.31328842,0.28337464,0.51770306,1.2099305,19.687584
Cdca8,76.8397,62.5001,59.1532,63.0077,452.0613,499.1907,460.02246,784.0941,497.1486,273.85306,308.26288,349.14404,295.08612,367.11044,221.5611
Cdh1,184.652,60.1074,51.6235,58.59,142.00413999999998,66.13772,190.45808,73.50249000000001,66.28188,177.80273,225.81294,712.6110000000001,448.96677,399.26233,85.46753000000001
Cdh17,0.0520813,0.02914335,0.03000605,0.0872009,11.413521,28.636555,21.020105,21.168983,1.975487,2.3573806,0.003047292,0.10108015,0.0026600459999999,0.0,0.0
Cdh2,1.5139,3.192425,2.53271,1.0236935,53.81737,48.530735,7.2128415,7.3900642,0.97412366,0.22528267,7.9555755,4.364184,2.0167387,20.633423,1.7609217
Cdh3,3.614705,2.0716270000000003,1.4353455,1.035122,45.35584,42.014175,12.968604,11.477752,3.7074363,0.41544706,0.77064687,0.91638476,6.836561,6.3949585,3.1060777
Cdh4,1.1394405,0.4456325,0.4954325,0.2605835,36.52048,29.208302000000003,19.146055,10.894163,4.006784,0.06860864,0.04530244,7.931348299999999,1.8419408,1.2360731000000005,0.0
Cdh8,0.11378,0.04007985,0.0,0.0154583,15.207020000000002,15.369234,4.863007,1.1297939,0.005721134,0.0,0.01554082,0.018638935,0.014953662,0.012787855,0.00895997
Cdk11b,37.76368,40.721345,39.1015,51.05425,192.86005,133.9763,211.40752,208.20232,241.20738,223.30191,212.45007,169.94898999999998,168.15045,138.75807,52.36189
Cdk15,0.539454,0.1637055,0.0551982,0.113395,3.3567488,6.679052400000001,3.8439016,0.23827629,0.008399376,0.0,0.003780146,0.035859637,0.0,0.0,0.0
Cdk19,5.856510500000001,5.901127999999998,4.880637999999999,3.495975,5.8173504000000005,5.1274524,34.468708,53.688885,18.944334,41.990643,20.978771,18.200693,16.529123000000002,28.956503,2.5740728
Cdk20,3.965055,2.40167,2.071015,1.4099,202.0708,184.34674,26.263258,17.555525,48.923077,4.883958,16.204298,10.847529,4.52166,3.2004728,10.697909
Cdk2ap2,19.8854,12.07755,13.0156,11.133585,387.48672,182.99739,193.36688,163.32802,48.94768,45.91696,52.724403,35.21001,66.59148,50.259758000000005,154.0037
Cdk4,240.158,264.149,251.71,152.1095,30.48885,16.147745,30.055243,53.23165,258.02884,221.21281,239.04617,442.73358,393.819,318.03427,1114.7325
Cdk5,7.776664999999999,7.452225,7.19006,7.667940000000001,64.93794,56.8659,4.609572,1.6156448,2.0446172,9.430203,17.64613,51.656204,61.62794,60.828136,26.435766
Cdk7,6.72707,10.3957,9.09389,2.914375,73.653366,69.09039,105.64945,168.16077,383.34613,301.9731,272.46936,152.99544,183.18272,119.99051,24.723864000000003
Cdkn1a,59.6744,45.8353,47.9948,140.832,4.419941400000001,4.840803599999999,106.25921,43.753227,126.0128,136.80324,48.314243,41.718914,24.83192,8.04697,119.52544
Cdkn2aip,7.125755000000002,9.50239,9.128345,10.01008,73.01833,86.01032,53.49676,63.95489499999999,60.921654,33.197903000000004,61.879467000000005,26.06359,44.723404,56.817097,13.370160999999998
Cdkn2aipnl,40.52255,33.355149999999995,31.5159,28.0648,249.31715,235.57283,68.227295,15.661856,36.05362,47.288948,49.263607,59.29334,74.44923,88.84059,138.76443
Cdo1,5.28941,3.2633,2.646585,4.947305,294.87363,337.30573,157.92613,40.41883,5.606227,5.2939086,3.2129004,4.428423400000001,4.9936967,2.1208355,20.16406
Cdr2,8.85585,14.89265,14.5487,12.26635,314.6026,290.56183,446.33777,275.24298,47.235798,10.989738,8.481823,10.385178,5.434897,8.961799000000001,1.1885511999999998
Cdsn,0.4574515,0.474439,0.3993685,0.47611,3.647164,0.5031736,1.1798737,15.403494,11.892726,8.049077,2.1788528,3.2882187000000007,0.48143533,1.8363397,1.9049437
Cdt1,101.99345,93.523,77.55275,45.6901,108.52931,74.7525,161.1895,215.87361,263.99316,215.27782,199.036,125.46311,113.92452,80.66372,196.37857
Cdv3,107.7583,72.21303500000002,69.983065,15.85085,568.4169999999999,500.28836,654.4606,600.14844,483.0319,350.68686,283.9007,339.16437,258.6461,251.00719,74.17829
Cdyl,8.553885000000001,10.58205,8.223654999999999,15.17725,112.19836399999998,122.94359,64.336624,43.2285,42.471992,21.361769,10.1385355,13.800213,21.810179,28.93405,18.626907
Ceacam1,4.5894845,2.138074,1.110687,0.6146755,0.1084804759999999,0.5159074,18.623795,45.625977,5.5734496,7.098349000000001,0.2945744,8.271081,16.459713,10.932062,3.2877746
Ceacam20,0.6011850000000001,1.01841,0.61161,0.0,116.08841,75.09219,74.86955999999999,35.537193,2.8210406000000003,2.0964775,12.233356,12.402433,0.7885711999999999,0.22797388,4.358459
Cebpz,11.95133,10.6291,19.2129,26.848,178.39566000000002,88.07122,112.957054,267.66348,337.8455,215.22203,210.59547,138.56323,126.658066,162.0872,65.92237
Cecr2,4.943328,4.06036,5.53605,4.099575,974.4245,994.0805,711.7189999999999,705.1366,725.05975,354.9235,289.3579,212.773,173.38548,99.26721,4.207793700000001
Celf1,55.23495,32.534620000000004,34.297955,46.02344,110.87255,80.76538000000001,72.403,70.93332,111.292175,56.077736,60.944523,54.217545,35.231303999999994,43.49764,33.738304
Celf2,0.8911104999999999,0.4921574999999999,0.535499,1.282834,216.89873,127.8728,88.97718,40.842304,19.533453,34.480038,21.539724,37.958725,37.574547,56.139187,0.37086594
Celf4,0.0,0.0,0.14378035,0.0,0.0,0.47740754,0.24726295,1.5139295,0.030047046,0.07396642,0.5404646,0.31366217,0.00982251,0.88381994,3.1742659
Cenpa,61.2116,73.10135,44.84075,66.65775,104.36088,68.2138,194.18263,226.32747,150.0221,310.19992,321.21228,101.80413,109.77421,140.37204,238.81744
Cenpe,11.2959,15.16375,14.91335,12.5264,667.14386,937.6475,718.52545,1171.4043,1746.0035,886.6743,802.0179,433.13458,351.85913,296.6928,16.018171
Cenpf,7.08105,3.298,4.849500000000001,4.529389999999999,621.87756,433.97852,155.51387,406.49185,143.68796,84.05736,78.22361,248.69257,174.44977,240.65665,16.333767
Cenph,39.5662,28.55665,27.94795,29.38875,46.81523,29.657,11.735428,29.81496,42.45759,40.25715,42.48546,50.56537,52.44623000000001,26.307161,129.35843
Cenpj,3.135185,3.472765,1.887875,3.619800000000001,275.27127,259.13028,66.36319,48.955097,32.024803000000006,14.168702,19.638683,25.115898,23.16155,18.960958,6.6680055
Cenpn,24.9788,32.22345,26.83795,7.6431,695.7821700000001,1185.1312,196.17833,90.05989,169.64375,146.15842,251.58647,185.8208,167.91772,80.45668,53.43561999999999
Cenpo,12.4799,9.98493,9.91444,13.6051,86.00213000000001,73.57043,10.406991,7.975731,19.288311,21.372906,14.839502,39.037643,74.44785999999999,58.001587,5.443221
Cenpp,13.8636,4.89856,12.268,11.37325,24.575422,24.37459,24.246603,41.93339,26.075459,35.91135,36.741356,32.59355,56.42276,59.20135,56.907593000000006
Cenpq,1.684155,2.290915,3.414995,2.07077,175.8364,91.776505,100.8079,62.086876,98.05884,40.20303,43.7721,26.964521,33.58838,50.06808,20.430866
Cenpv,22.7296,12.79505,10.84594,7.141359999999999,86.31614,33.02469,61.13058,13.92216,0.9968653,2.7674184,3.0967276000000004,10.324732,3.4215147000000004,23.533813,40.06263
Cenpw,10.777845,7.46835,8.26632,12.38755,30.246435,59.458977,74.20269,87.37899999999999,35.542,33.07086,46.68715,56.517178,65.27485,65.01686,90.41246
Cep120,12.2805,12.26135,12.1766,12.90975,107.32417,127.578445,137.62723,90.68268,68.98613,57.71433,28.502378000000004,53.966190000000005,37.16947,35.544666,13.084837
Cep135,2.74463,4.954795,5.247085,0.757484,111.891075,183.26135,199.45708,126.91278,40.588463,3.2862625,4.539202,19.78654,21.272083,10.310471,5.422236
Cep164,0.81395,4.1698450000000005,6.40096,0.792625,32.406654,30.982399,21.519049,12.606934,13.212662,15.987062,27.647982,91.10027,52.260487,56.029224,7.7679424
Cep55,15.917445,15.579845,16.02984,19.853905,242.50574,380.46228,168.83693,70.53184499999999,47.829533000000005,12.376798,22.092688,58.381287,47.487194,43.310318,46.783443
Cep57,18.61693,20.454700000000003,15.88385,7.853719999999999,20.865606,11.994194,119.91648,88.99171,24.926746,57.49139,70.791794,147.60161000000002,146.11331,172.7114,48.884647
Cep57l1,10.09133,4.216465,8.2639,3.9899,159.89247,143.01766999999998,14.68443,17.774437,45.649952,45.203033000000005,36.782665,123.722115,86.17264,44.102272,31.139545
Cep70,7.274920000000001,4.24917,6.205150000000001,1.774205,141.28146,160.76067,164.58995,69.62828,35.439877,32.594947999999995,48.20358,107.20748,79.60576,51.18356,16.256348000000003
Cep76,4.00123,4.787575,5.510415,4.335610000000001,38.553486,36.709972,38.362904,46.127308,67.831825,64.72108,68.53416,22.85929,40.453896,17.02638,10.915308
Cep78,13.6533,11.634,7.651965,6.373935000000001,145.68759,79.43975,20.291077,5.293562400000001,31.028793,24.238552,15.660719,27.014814,10.9925375,16.429304000000002,34.319996
Cept1,10.46893,10.6547,10.076065,13.39635,252.80232,186.15198,48.311504,22.234648,16.486599,49.205708,86.52521999999999,106.52256,102.676056,109.848755,24.693342
Cercam,19.78815,8.43135,5.63842,11.9171,0.121599086,0.059905842,2.968518,22.997257,3.4442356,3.0376897,6.361949,3.1214116,1.3982245,9.357001,14.099316
Cetn3,49.1549,63.713350000000005,67.34394999999999,56.14905,145.73328999999998,137.04195,123.029205,22.292244,26.657290000000003,91.00881,111.882744,254.28145,242.0813,276.5855,179.09091
Cetn4,1.4524,0.6671374999999999,0.8054185,1.3825150000000002,5.362305999999999,9.304538,5.9916472,0.025842264,0.008399376,0.0623884459999999,0.004156261,0.42344415,0.15999588,0.28095755,0.75128084
Cfdp1,20.46795,31.13915,27.82815,13.24745,90.60414,67.64041999999999,177.9287,433.85117,819.8290400000001,651.33246,552.1532,369.9243,462.82373,401.92282,513.9028
Cfl1,607.9939999999999,649.69,622.219,566.8895,149.1583,174.07185,238.3543,183.51598,188.84024,387.00412,504.96085,583.3768,808.41895,1274.8884,3166.4485
Cfl2,20.4724,22.25305,32.5991,33.94645,346.0711,498.92972,375.49448,223.22021,192.3348,210.11838,235.46231,108.963585,143.46754,81.731026,21.234276
Cftr,0.03018315,0.05768895,0.0532205,0.196705,14.348153,6.519971,12.141753,2.650759,0.16632387,0.0057967793999999,0.0031999059999999,0.017276859,0.0,0.0,0.0
Cgn,11.793855,4.84448,5.516465,20.957440000000005,311.86075,409.11987,85.59827,57.111256,21.330488,60.272636,85.71919,143.4545,77.83679000000001,85.64329000000001,2.2639766
Cgnl1,11.1016,9.738748,9.067475,3.902825,28.683308,18.333193,17.992237,15.503377,0.7846076999999999,2.568291,6.412903,93.72535,42.52874,112.5616,0.75882053
Cgref1,8.122555,3.40928,3.519455,4.14254,0.0,0.051383797,0.0,0.036087938,3.7160969,7.544785000000001,7.974330999999999,2.9570525,6.7283673,0.6176156999999999,3.0354362
Chac2,0.0,2.0294,2.322164,2.280892,73.376816,132.9689,12.934907,1.6401703,3.866738,3.2743952000000003,0.6495358,4.1996746,8.361728999999999,13.265428,11.577508
Chchd10,74.66239999999999,34.1087,21.9668,21.9024,0.60885996,0.0,7.098693400000001,11.163866,1.8269807,14.385048,19.180012,8.754483,12.057696,18.369642,1862.5737
Chchd3,57.5883,40.0891,40.36355,47.22055,19.404394,26.264093,15.5799,12.850044,33.474846,61.679066000000006,74.42655,151.518,167.72778,199.09145,184.44115
Chd4,94.8946,81.7328,77.77350000000001,113.6586,309.97375,368.38657,262.18436,194.1796,280.68994,214.60898,202.77922,274.73102,255.37892,244.74776,31.830599
Chd6,6.12871,5.581645,3.894465,2.94084,221.61984,202.4495,115.59783,63.425842,34.28546,24.760574,38.70181,66.20734399999999,42.85535,28.289465000000003,3.9454021
Chd7,4.284975,9.255185,4.98388,8.861854999999998,360.29938,281.2425,240.22725,212.89536,176.08235,58.850494,43.444283,43.281143,47.33003,37.152527,2.5873814
Chd9,8.584325,3.9357985,2.088655,0.0,160.00446000000002,185.48857,133.71472,68.490616,22.581652,7.0260196,5.4726133,24.013603,13.537356,15.559745,1.915695
Chdh,0.02648515,0.0,0.0,0.0,210.58807,290.2876,41.52918,19.4689,14.914803,5.367999999999999,1.4863437,17.244066,21.722778,12.696843,0.0
Chek1,0.0,0.0,2.17817,4.4108800000000015,1041.0214,1270.7596,421.6246,156.04675,120.13765,66.73577,105.570274,138.93257,186.84853,96.59269,40.800797
Chek2,9.40155,8.54904,7.230295,6.331625,4.716853,1.1633627,55.104923,100.69861,250.46646,389.2435,283.94495,113.9209,117.21642,72.09238,73.434715
Cherp,72.80125000000001,96.62915,91.17865,41.8776,176.54565,102.53381,130.96213999999998,148.38136,201.40611,185.9528,152.80168,140.88042,122.62189,83.08751,86.971535
Chfr,23.86515,18.160345,19.22172,24.88566,63.81655,112.043625,61.874798,60.702564,79.53594,64.231255,46.25769,83.38713,75.930786,75.25148,33.22587
Chit1,6.90821,7.906955000000001,3.28836,1.3809255,5.1289473,1.8966435,53.00725,43.14155,40.598225,6.167184400000001,12.926667,12.88416,33.076370000000004,7.165242,1.0000767
Chmp1a,59.6793,71.58765,74.9698,28.11715,43.652786,49.47061,30.310492,75.71151,106.87544,70.64891999999999,64.08768,202.69827,119.36858,180.99606,83.87295999999999
Chmp2b,20.6344,19.0828,22.24415,35.36565,76.88783000000001,58.28904,10.244913,0.6421548,2.6642697,10.426261,5.449099,51.636127,52.052258,79.15479,30.778890000000004
Chmp5,45.69945,38.3923,38.7365,37.61015,161.17058,169.5384,60.504726,78.59519,91.54456,190.94601,274.98618,242.42474,359.6365,375.3429,129.73228
Chn1,7.105765,3.20205,2.981675,1.57528,140.6524,168.6991,116.65226,24.048252,8.847833,5.7138467,24.782608,7.924410000000001,9.11997,5.179539,6.342898
Chn2,1.5447700000000002,3.3480100000000004,4.295735,4.4689250000000005,2.0984318,2.9358277000000004,2.8466022,0.66275686,0.07017183,1.4572208999999998,1.5161667,1.2534002,5.551323,2.2895153,0.38599944
Chordc1,26.4449,20.94175,26.36035,10.64935,85.96066,64.67753,25.451256,19.468851,94.574936,134.35692,161.14189,143.36943,158.51826,236.21144,97.37191
Chrm3,1.306751,1.2397755,0.9200835,0.356091,11.070032,5.182321,8.294841,8.849464,0.5214907,0.04339266,0.0,0.012752865,0.0,0.0,0.0
Chrna10,0.0,0.01073875,0.03095515,0.0813015,0.0,0.0,1.7720633,0.42511544,29.219925,6.0785675,0.08950597,0.032858722,0.0,0.0,0.020821655
Chrne,0.379825,0.0908327999999999,0.1128938499999999,0.3868055,0.0,0.0,10.296467,17.913755,14.614659,2.5346868,1.8516539,0.016793625,0.008880532,0.012122696,0.043210812
Chst1,0.31339755,0.5687335,0.322472,2.9309000000000003,0.0,0.0,0.0,2.7492650000000003,0.0,0.0,0.0,0.9651273,0.0019615213,0.0,0.019415615
Chsy1,6.897365000000001,6.6921300000000015,6.213955,4.80513,711.7572,840.9776,391.65707,191.89267,40.185448,4.2969527,25.16375,12.626394,26.123487,15.74171,3.3810701
Ciao1,0.0,4.299805,5.80035,5.3611,33.672787,37.25083,4.898745,28.045492,151.81735,162.81613000000002,134.21242,135.5542,123.14602,89.50474,42.497772
Ciapin1,12.64745,13.065095,7.150415000000001,1.984085,321.89948,359.51486,63.288986,28.051403000000004,125.40825,204.75395,218.84975,298.4434,253.03218,209.59103,116.73295
Cib1,52.07655,42.7044,45.2321,62.44615,40.72348,42.900917,37.188602,14.255847,30.709818,36.350277,56.912277,46.50159,83.85670999999999,83.20475,127.36511000000002
Cidea,11.94275,2.65482,1.871775,2.849745,0.0,0.015686631,1.7910633000000002,0.0,3.4764574,10.945525,18.421476,12.737842,28.407972,29.901722,14.158864
Cir1,8.971195000000002,9.563135,10.32575,9.160855,36.542778000000006,13.105477,15.318044,28.249151,27.828812,17.690413,14.635053,8.468389,9.257961,6.5793214,18.477024
Cirbp,42.4186,38.202650000000006,36.2081,34.5677,29.86243,47.47292,21.146042,29.94696,5.1703634,14.3472595,12.311358,36.946846,17.035608,7.215714,53.348347
