,8_sc,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,D.EPSCs_sc,L.EPSCs_sc,TBLC_sc,ES_sc,2CLC_ref1
Hey2,0.2110369,41.997814,23.953335,7.874592,1.5436455,0.7812232,1.1395535,0.06451783,0.489878,0.0,0.65740615,0.37651676,1.2122178,0.0,0.224291
Hhat,0.22413513,24.907808,24.90522,11.778713,0.37801868,0.0,0.0,0.063695334,0.0058780796999999,0.09497837,1.947579,1.0608667,0.47631544,1.0244054,0.148866
Hif3a,0.3505915999999999,140.45838999999998,197.07663,140.4132,85.2946,7.715615700000001,0.26221636,1.0245188,0.01266343,0.0311528389999999,8.792752,0.6622136,2.06347,0.5131665,1.568403
Hipk2,13.258971,153.45488,183.37537,177.81769,102.35858,27.886995,3.3789234,6.6467447,10.226933,4.7248015,2.8761795,4.016691000000001,6.369276,1.3095653,1.5697
Hivep3,4.457174,21.481405,22.011478,14.809273,16.258394,0.6078121,0.002002611,0.32917958,0.3717694,2.2201142000000003,0.050587304,0.12417409,2.995512,0.06491412,0.0493945
Hmgcll1,1.6183372,64.222374,103.96925,53.54207,11.593943,2.9487243,0.0,0.15901086,0.0,0.0,1.8756874,0.5359517,3.2311504,0.26321095,0.280751
Hnf4a,0.17856503,0.0,0.0,0.0,0.031811483,0.0058547813,0.005200237,65.70052,28.107946,15.308441,2.2774389,0.6985236,0.20634143,0.0,0.0
Homer3,19.170837,0.0,0.0,0.0,0.08800561,0.0,1.3774105,0.4004065,0.54862976,0.05526948,5.465984,5.1308074,29.228754,8.615741,20.9436
Hoxa1,94.51954,22.52458,11.641801,9.65768,0.9693551,0.0,0.6056161999999999,0.13920015,2.282137,3.522296,1.8597186,3.0751383,1.0751469,1.3989204,0.397311
Hoxa7,25.945757,45.855164,30.642265,13.416942,10.182562,1.971242,0.0068305205,0.09199905,0.0,0.58662283,0.1163311,2.0579581,1.1730398000000002,1.8674513,0.0746909
Hoxd13,5.4819117,9.192685,6.6724834,2.963679,1.626086,0.0,0.0,0.013149456,0.003217152,0.012385825,0.11170967,0.41605058,1.5403726999999998,0.0,0.16538
Hpse,2.3700304,21.605518,29.797361,15.760991,9.29277,1.7728072,0.62195903,0.29005766,1.7020703999999998,1.0763285,0.96285015,0.41669422,4.082139499999999,0.06667414,0.209173
Hs3st6,2.0917568,0.0,0.0,0.26956537,2.815309,3.7053833,0.51934457,0.0,0.0,1.2070464,9.46319,1.2771069,1.9985715,0.8243896000000001,0.547821
Hsd11b2,0.5879243000000001,0.49110705,0.0,0.0,0.0072042196999999,0.0,0.0,5.1887817,6.642108400000001,1.6425555,0.023442829,0.9271552,0.47147834,0.0282073929999999,0.264381
Hsf5,0.2814011,107.03374,135.56757,28.283508,8.859625,1.0516466,0.03140023,0.78165174,1.7854426,0.0,0.7607341999999999,0.085272975,0.59348106,0.0,0.0
Hspa4l,12.720526,51.00073,70.16115,45.502594,22.66924,0.7682923,1.9901423,2.3940167000000003,2.3472848,10.881612,3.6728876000000006,3.3944342000000005,8.95607,0.8575777,1.778
Iars2,26.605448,1.5376402,1.5954587,0.5679685999999999,2.4262512000000003,8.5447445,28.245682,99.60448,95.53111,65.67702,81.70406,66.01624,32.034843,40.48598,31.0891
Ica1,3.2118938,382.64282,408.68884,256.4416,108.56925,26.26537,0.09934255,0.6255203,2.2885194,0.0,24.94082,12.685152,4.0518730000000005,1.0334315,3.78566
Icam2,0.053363185,0.0,0.015686631,0.015203447,4.08576,0.0,0.013406329,5.846705,16.236664,4.485143700000001,0.19336064,1.75203,0.14121997,2.492719,0.453901
Id4,3.5521910000000005,0.0,2.9515052,14.603631,1.9135805,0.8019679,0.0,0.0020478093,0.002076581,2.7095327,3.6241796,3.3647922999999995,5.2904916,1.2002745,1.40128
Ier3,14.681262,1.8093041,3.4013877,3.6272545,1.8501381,0.0,5.262893,1.4305108,20.41225,0.40244058,142.83026,8.517586,43.963455,39.72652,5.34261
Ier5,14.9544735,0.8683426,1.5340599,93.4197,103.47142,6.4677196,0.40704024,0.18669304,0.056314733,0.016553063,1.3489326,0.4008326,9.02488,1.0626467,1.36282
Ifitm3,606.5884,32.18656,33.100196999999994,28.342382,6.023187,1.1028692,0.62934256,5.4518104,3.0847344,22.18226,999.1725,1343.0756,185.24763,612.25256,398.176
Ifitm6,0.06642479,37.59778,35.64392,3.7719948,3.0911956000000003,1.6765041,0.0,0.61375564,1.895412,0.0,0.1962216,2.7657533,0.14208518,0.44141984,0.512809
Ift81,10.344048,58.777782,76.86998,26.911474,14.043368,22.142912,2.7069085,0.35301337,2.744374,2.2143426,13.081494,8.366211999999999,8.646208,4.583432,3.3441400000000003
Igsf11,1.1865097,56.0986,86.638176,46.86321,19.381275,0.17254293,0.0,0.26340538,0.082071245,0.13109826,0.02451201,0.15296449,1.5760754,0.0,0.196707
Ikzf4,0.20938234,114.113266,83.95379,56.07845,43.386295,2.994243,0.58727187,0.20110731,0.7377357,0.8849857,1.4873617,0.42454886,0.5392097,1.3374677,0.5105569999999999
Il17f,0.9210758,14.002137,8.21472,4.3320107000000005,0.2561117,12.123513,0.0016502016,0.828994,0.001611301,0.0,0.0,0.24379282,0.381474,0.18933842,0.222996
Il1r1,0.6290382,37.73884,37.834953000000006,5.7049675,9.272778,4.553491999999999,0.34676924,3.9404325,0.0071629467,0.03986006,0.341454,0.15848991,0.8316582,0.21177407,0.0960044999999999
Il1rap,2.2339623,2.5869236,2.073086,5.913264,2.9419234,0.009211561,2.4204705,0.05087347,0.77981144,0.48131385,1.2254040000000002,1.0526694,4.5715785,0.25911343,0.5844469999999999
Il6st,8.508253999999999,75.38346,126.93222,55.218906,36.344234,12.691399,0.073667735,13.883771,11.580557,22.86933,15.790323999999998,24.015207,11.825768,8.425234,9.44308
Il7,0.2218181,2.5067554,1.989638,2.1654027,2.7623382000000003,0.008437244,0.021680651,2.2969823,0.0023856398,0.19967073,0.25287387,2.0585833,0.56733674,0.0,0.01638548
Impa1,42.828790000000005,6.2392325,6.330081,0.12264598,4.0234475,16.338394,25.82217,79.499466,60.731422,68.60718,80.33658,115.371346,48.55827,51.343807,11.9088
Ina,20.532646,17.028872,18.545958,11.932725,20.379833,36.035774,16.56021,0.8172027,4.55172,5.820364,27.549046,20.459759,11.907884,13.265,29.5076
Insm1,1.1246498,186.57303,150.70909,26.60195,8.724402,4.1908774,0.12028422,0.25555414,0.003047514,0.0023625114,0.22242732,0.11534361,0.7167406999999999,0.0,2.96983
Iqca,1.5920278,179.78915,182.90788,231.1638,40.350597,13.79016,8.100097,2.229345,2.184814,0.008646589,0.6426925,0.80841756,0.49398085,0.036364086,0.0289582999999999
Iqcb1,24.456451,49.638878000000005,64.94693000000001,9.152408,2.683968,0.0,1.9542389,0.80579317,2.7103662,1.6045051,75.58152,45.329247,21.079617,12.510885,6.09216
Iqck,4.3463793,19.981873,27.739641,11.314538,6.578233,0.637517,0.0,1.20785,0.005494666,0.0,0.3881133,0.7723462,1.5569196,0.07019882,0.0
Iqgap2,16.266264000000003,152.58796999999998,202.8426,118.90446,11.015424,9.038946,21.767738,0.8090801,1.2569013999999998,0.24840638,9.166303,4.797056,4.978831,2.5530205,2.68288
Irf1,8.981988000000001,61.13737,46.059753,211.90631,120.93123,114.641426,5.172174500000001,1.5006027,0.0060236054,3.0304527,70.9663,58.717255,8.602576,18.656778,9.15471
Irf3,17.422157000000002,1.158457,0.0,11.311145,20.868393,9.261988,16.338767999999998,27.212776,19.017403,20.804386,30.856487,50.02757,28.138512,31.28226,18.08262
Irf8,2.9362938,10.101694,10.930101,3.5540218,0.1536182,1.1973275,0.014644501,0.03456526,0.003217152,0.009367748,1.3102034,0.110040545,1.6048343,0.6079326999999999,0.3295619999999999
Irs1,0.79591256,4.712639,1.4871616,4.349459,0.48735434,3.7483208,0.0,0.0,0.0023856398,0.0,0.62079304,0.13792863,1.4228548,0.16955926,0.147375
Isl1,1.4261693000000002,17.62783,10.144854,1.4764498,0.04737819,0.0,1.9958014,0.041008335,0.0023856398,0.48828351,7.624907,15.966045,0.9009564,0.063964084,0.0936958
Itga11,0.2878044,0.8879939,0.015686631,1.0610293,0.051794313,1.9814757,0.0,2.1346085,6.2056303,0.1731565,0.37479672,0.19352666,0.21825182,0.0,0.0587904
Itga8,0.9080033000000002,17.061253,16.696056,3.583621,1.4996003,0.0,6.924461,0.02014432,0.0,0.0,0.0676299559999999,0.094396845,0.8469253000000001,0.16197132,0.32495
Itga9,1.5416603000000002,124.064545,157.47745,42.772587,10.830801,1.6251267,0.075373024,0.24932799,0.0,0.0048056846,2.4907897,1.1142799,2.7034695,0.25017384,1.54692
Itgb3,1.6213424,52.732285,59.045372,30.825499,12.029959,3.506939,0.051661845,0.25756115,0.0071691233,0.6841866,0.6386693,1.1264373,2.6798358,0.8887349,0.475524
Itpr2,1.2483405,466.3316,323.2899,54.73263000000001,42.50395,11.776067,12.788831,1.6296469999999998,1.029049,0.02687761,0.33445546,0.11045046,0.8757153,0.02340503,0.04915
Jag1,1.9925297,458.4261,298.0052,101.639854,53.511543,31.506117,5.173346,2.6148102000000004,0.6896145,1.4865669,4.77139,3.5837615,3.715709200000001,2.7835326,3.71619
Katnal2,4.5509334,8.094528,10.191842,8.197287,0.033577364,1.8681796,1.0692909,0.5898935000000001,0.034919847,0.43898457,2.762928,0.8806338,1.3449876,2.1131942,0.4037739999999999
Kbtbd7,4.781772,646.0633,720.28253,274.33017,202.36319,46.83218,8.510357,12.344409,13.74546,7.4805613,3.429064,4.190872,2.724809,2.5644956000000003,4.05262
Kcna1,2.2893765,5.644486,9.69226,9.954648,0.2786122,0.093279675,0.0016502016,0.048573114,0.0,0.0025197447,0.008269696,0.053661574,0.8269988000000001,0.0,0.0201211
Kcna6,0.3823755,0.0,0.0,0.0148868235,0.06370251,0.0058547813,0.020123934,0.0071242223,0.0074001519999999,0.0,0.0,0.04524881,0.3572439,0.0,0.0183083
Kcnh1,0.18963821,18.49622,25.050343,8.758492,1.2390845,1.0950951999999998,0.2773289,0.048022322,0.0021600879999999,0.26574475,0.0075492808,0.3463323,0.36634284,0.009650415,0.175342
Kcnk12,1.5676653,0.0,0.0,0.0,0.011168801,0.0,0.021288402,0.0014010149,0.32669944,0.0042135627,0.20822126,0.34162617,2.538482,0.5447272,0.0
Kcnk13,0.19248384,47.182632,18.565586,4.3654137,0.69346285,0.0,0.004978335,0.115214854,0.0,0.004349154,0.0,0.022282382,0.3840752,0.0,0.0761676
Kcnma1,0.24510041,9.822554,14.633897,6.3952127,21.338017,7.434339,0.7319451,0.03952849,0.007426546,0.00880596,0.03439689,0.0,0.10386221,0.0,0.0833954
Kcnmb2,0.10956216,25.714628,15.882788,6.375916999999999,1.0758908,0.0,0.0024218908999999,0.7033268,1.2527897,0.0,0.0,0.0,0.5501209,0.0,0.0801472
Kcnq1,0.0048202495,31.446167,18.982655,7.620853,7.705966,1.6568815,0.26601952,0.07917407,0.0,0.0040002753999999,0.0,0.015882712,0.075792916,0.0,0.0
Kcnq4,1.2504466,0.1007313,0.122767136,0.0,0.0,0.0,0.0,0.0020133988,0.48012286,1.5158395,0.66546625,0.23602286,0.14752726,0.0,0.168909
Kdm1b,5.724530000000001,303.59854,297.03497000000004,135.27705,55.504646,39.671795,21.765678,9.796266,25.365211,3.7756648,8.074761,10.461261,4.310703,7.258300299999999,4.66635
Kif17,0.40997934,529.5449,440.72876,210.62654,100.65581,5.5759764,8.475832,0.6497272,0.0024999662,0.025551137,1.3304695,1.3935896,0.5535318,0.0,0.094326
Kirrel,3.717999,0.0,0.42237422,0.034702167,0.021005696,0.88940716,2.1243768,7.671239,10.785028,5.736458,2.9202142,8.055071,2.8588073,1.8759205,6.53059
Kit,25.470823,436.06613,369.47064,192.47804,65.70018,28.235216,16.66435,3.8114476,1.9951167,1.0700812,50.327652,45.540237,20.334816,63.261547,3.93649
Klf7,7.922844,49.756054,40.536667,18.274721,8.937494000000001,0.017595027,14.819622,0.06719352,6.1539903,0.045365255,3.4984638999999995,10.804664,19.944715,4.75523,1.72246
Klhdc1,1.1979573,13.782635999999998,22.814789,12.234851,6.957233400000001,1.5424492,0.64968544,1.5388443,0.11026839,0.09487833,1.0635571,0.31260926,2.0272434,0.0,0.124627
Klk13,1.3194697,0.012010017,0.0,0.0,0.0,0.0,0.006705966,0.0020478093,0.0,0.8081596999999999,2.3195252,2.9921572,2.1836658,5.8318434,0.5237350000000001
Kndc1,0.18453778,0.0,0.0,0.024343943,0.042940322,0.22678313,0.09756926,6.215943,4.462421,0.38945946,2.8029332,3.143488,3.6058514,0.45288152,0.0
Kpna7,0.07661352,16.401232,28.18705,2.7452075,0.12506786,0.0,0.5929682,1.0287191,0.10444787,1.2953162,0.0525505729999999,0.7654204000000001,2.009768,0.0,0.0454556999999999
Krt12,0.7405579999999999,54.482246,34.38966,8.806663499999999,1.1601363,0.0,2.0784104,0.08315632,0.01952559,0.0,0.20708935,0.27102435,0.6836919,0.0,0.0527161999999999
Krt71,0.03884896,0.0,0.45413876,0.24343942,0.005647079,0.0,0.0,0.009318168,0.0019016895,0.0,0.0,0.24033073,0.29301125,0.031234551,0.132496
Krt76,0.0273688029999999,0.0,0.0,0.0,0.008328381,0.0,0.0,0.010085297,0.0031248443,0.0,0.0,0.15881464,0.3247368,0.0,0.00447178
Ksr1,4.322288,9.828216,14.686926,9.553424,1.3407274,0.2077028,0.012543058,1.8899785,2.394349,1.7081078,1.276663,3.778715,1.8715305,0.96879804,4.03153
Ksr2,0.9932351,9.396854,18.720877,1.9650836,0.29643407,2.4602125,0.0074084819999999,0.029328434,0.0,0.0,0.030826475,0.26501426,0.3170464,0.0,0.221262
Kynu,0.35780513,0.009426957,0.1799521,0.050439853,0.0026312635999999,0.0,0.006705966,0.006515853,0.0053192317,0.0040002753999999,0.0,0.120636046,0.03516935,0.07066719,0.0357135
L1td1,99.278175,0.009426957,1.2408618,211.07349,323.7014,56.711937,47.621044,265.71988,221.1426,386.93427,104.66732,245.18968,142.61856,116.35462,205.957
Lair1,0.71837765,6.013451,7.002901,2.6988418,0.48782006,6.814682,0.0081274435,1.8380046,0.016631655,0.021621311,0.01160182,0.34559953,0.10296469,0.09281549,0.0147938
Lama2,0.36289367,16.9833,10.722128,6.973391,6.282152,3.195869,1.7467712,0.28676465,0.5987969,0.012978162,0.0,0.00982257,0.4691156,0.0,0.0183204
Lamc1,115.58397,64.57942,43.422306,40.33475,13.996297,7.995652000000001,40.03369,154.39285,98.06836,160.36513,33.79546,47.267315,48.43657,29.141111,46.7657
Lbx1,0.38086313,0.14140436,0.0,0.015203447,0.008689207,0.0,0.002791605,0.0028838555,0.0,0.0,0.11079337,0.16741876,0.39271748,0.7613506999999999,0.151918
Lca5,3.6185324,20.130728,18.815325,12.375375,4.7406144,0.29744077,19.655727,5.7534337,5.948199,1.3477019,5.5940547,4.366173000000001,5.905767,0.17630279,0.0
Ldhd,0.514442,20.730244,24.691969,8.679392,8.337629,0.031285454,3.4319875,0.015771026,3.2915375,0.009423741,4.973165,2.1477964,1.3755283,0.24478842,0.0
Ldlrad3,2.774474,33.127388,26.60636,5.45969,2.6864407000000003,0.0,0.003574422,0.08519974,0.0057750093,0.2497367,16.098843,7.3048735,12.143858,9.995019,4.86652
Lef1,0.32218328,3.9665804,3.75269,1.3493527,0.69414556,4.043065,0.0,0.011469837,0.0,0.0,44.52393,2.5848396,5.703933999999999,4.0406084,0.0
Lgr5,0.1184202,4.0407557,1.2721149,2.1684926,1.8138767,4.320346,0.022079214,0.013762223,0.016765388,0.010141296,0.0,0.0,0.14220302,0.029587427,0.121806
Lhfp,4.313922,12.472111,7.936679400000001,6.3614526,6.834567999999999,0.051688813,0.004898855,0.02466902,0.63899404,0.08005769,0.66403115,1.5540154,9.25894,0.0,0.669233
Lhpp,6.7190027,23.592842,39.482918,13.496970999999998,9.4994545,12.339462,0.015575525,0.11877192,11.949141,5.348044,82.84116999999999,52.425694,2.6995664,75.53648000000001,5.54707
Lhx1,5.1505194,0.0,0.029494949,2.8873966,0.0360187739999999,0.0,0.0,0.005041232,0.0021889776,0.0,0.0,0.0167952439999999,0.20472105,0.0,0.0330638
Lhx6,1.4582292,0.036030054,0.3231609,1.1168202,0.054928087,0.0,0.0082839755,0.010052581,0.29676455,2.7073255,2.3877892000000003,2.7834003,1.3012055,3.581368,0.592366
Lingo2,0.09320567,11.6206665,11.734443,3.9777868,14.36774,0.010475934,0.013015748,0.04492689,0.015330901,0.0023625114,0.033207607,0.0,0.45984113,0.011271468,0.0
Lmo1,6.644201799999999,255.31058,119.20585,183.89,27.764273,1.3609885,4.114148999999999,1.0825402,3.1094766,0.0048056846,30.284640000000003,12.456142,6.391562,3.9181323,0.530754
Lonrf2,2.8408802000000004,3.6546876,2.4309535,1.1638813,2.5418332,0.88193434,0.0060181146999999,0.0057349186,0.0,0.0,0.3465273,1.2316211,1.6391286,0.5587846,0.272882
Lpar2,2.2936566000000003,0.121599086,0.1894991,1.9273733,0.0,0.0,1.8364536,0.892215,7.155339,1.1719874,14.196947,9.632795,2.2653089,1.893671,3.9738
Lpcat2,1.3669742,20.407515,20.628242,16.929575,13.039038,0.0,5.680352,0.44221237,0.0,0.0,2.177676,1.0625212,1.0261124,0.47758317,0.36656
Lpin2,15.387007,830.3738,437.74023,143.50409,102.0136,47.761436,3.0298464,1.8462588,4.0079875,4.0461936000000005,11.983324,4.3514404,9.806231,2.902996,1.767767
Lpl,37.107544,25.36658,33.154396000000006,18.739506,8.127145,0.0319873539999999,0.025233734,6.252416,0.022034539,2.3674943,10.469799,30.263905,4.270806299999999,3.0274453,0.792383
Lrguk,0.84683126,5.3584557,4.585044,2.556167,1.7649548,0.019489983,0.013640777,0.36632577,0.65797937,0.0075997626,2.583286,1.1792749,0.9097793,0.37355047,0.7014779999999999
Lrp1b,0.6030089,6.707678,6.0408573,5.1470995,1.939141,0.0467046,0.0069706785,0.044264484,0.0049853185,0.008876855,0.0021806145,0.2204707,0.5184721999999999,0.014578107,0.00898755
Lrp2bp,0.1338752,12.326032,27.836327,18.056969,2.2390517999999995,0.108588085,0.0115262689999999,0.013620296,0.008447426,0.046739724,0.1607991,0.02333783,0.2095391,0.0,0.0
Lrrc1,9.286833,9.44294,21.068789,4.4929566,2.0676901,1.1885415,0.14289156,1.1281413999999998,0.0,0.6063548000000001,3.496139,3.6462207,6.9316072,1.2023826000000002,5.55483
Lrrc27,1.0729371,8.490981,7.845275,3.6199675,0.02038395,0.007794678,1.2244045,1.0536542,2.6244178,1.3823265,4.944136,2.254913,2.6239738,4.961886,0.521976
Lrrc28,5.375718,264.0167,266.79108,182.57375,36.936176,3.7207093,9.166858,17.713762,11.376917,16.54202,21.403288,30.338516,17.909042000000003,10.392163,4.69838
Lrrc29,1.645329,0.0,0.0,0.0,0.01771589,0.0,0.17798984,3.4110892,0.183679,0.04091966,1.0653,1.8952336,2.7709327,0.28049156,0.245426
Lrrc4,0.97211206,20.564587,24.853159,13.675794,14.34536,26.127348,2.9508762,0.28224102,2.681311,0.81451344,0.9333967,0.34870073,0.24857166,0.28708014,0.101882
Lrrc49,1.57436,22.41679,18.494543,8.687854,0.10855836,1.3065948,0.6243239,0.023432888,0.17433143,0.0044052782,5.3523164,6.154845,1.5871302,1.7927036,2.239194
Lrrc8b,2.1625202,71.950165,87.77235999999999,37.362514,22.373896,2.3048096,0.17622475,8.23552,4.9953856,1.8911957,3.4320227999999995,2.5290947,1.3141338,0.86106986,0.994086
Lrrcc1,27.312344,166.87896999999998,167.3743,185.82483,92.84068,31.286411,6.357012,31.16407,31.332916,18.947031,12.807482,10.973597,7.3455086,3.5224378,2.739719
Lrriq3,0.4716238,22.133142000000003,27.973394,14.303815,0.14078264,0.0,0.23430638,0.02157805,0.003217152,0.0,0.12126756,0.10416502,0.4457746,0.3042015999999999,0.0711611
Lrrtm3,0.08601453,16.791956,28.607025,6.571242,1.9183483,0.9549188,0.0,0.04596785,0.0,0.0,0.11056093,0.056091003,0.30988345,0.0,0.0125296
Lsp1,0.7380352,110.20166,132.7776,76.17483,35.020195,3.0673974,20.097729,0.16891031,0.003047514,2.199675,0.89018685,0.6387193,3.82018,0.39938772,0.3440499999999999
Lypd3,0.031214241,3.6508083,7.3892727,1.6650505000000002,0.023780745,1.6112353,0.7922739999999999,0.6609527,2.7787068,0.0046180557,1.1408802,1.1958444,0.16948023,0.26339224,0.274605
Lypd6,2.8332162,7.439047,6.40715,3.5167634,4.091373399999999,0.0,0.0014214771,0.10583642,0.04965982,0.0073532931999999,0.99414545,0.6175742,0.6708218,0.0,0.3703369999999999
Lypd6b,0.064900585,4.402828,0.31421882,0.024830384,0.0,0.016798751,0.0,0.02313893,0.015031315,0.0040387786,0.9901319,0.022325942,0.11405232,0.0,0.146345
Lyplal1,16.794067000000002,58.43872,62.463730000000005,14.940417000000002,10.949332,3.6293113,0.81305104,0.08872414,3.7563796,2.5974422,52.11296,36.794,8.806047,37.576385,7.48031
Lyst,6.154297,51.47194,69.1382,48.78696,15.412048,12.312354,8.973241,11.490953,2.9081993,3.4905965,1.2506865,2.1948423,3.2254229,0.29578573,0.0
Lyz2,14.215573999999998,0.0,0.02947975,0.013900593,3.6863105,0.43568215,0.0144358789999999,0.0,0.0,0.0,0.06716368,1.2005172,24.655865,0.473143,0.0
Lzts1,2.5479894,11.714423,10.591549,5.3431625,1.3263364,2.28463,0.0,0.0071686482999999,0.0,0.0,0.14490578,0.02279948,0.27593893,0.0,0.145192
Macrod2,26.454021,94.54343,97.925385,48.133865,31.26056,1.7455004,0.69491774,4.222219,1.3906047,1.6736,3.3754447,3.7292125,19.025568,7.0641026,0.687714
Man1a,3.9004743,4.1915913,5.952380000000001,2.3069115,0.02038395,0.0,0.0034935644,0.022972466,0.13017058,0.3962369,1.0476793,0.9405386999999998,3.1328332000000003,0.37731797,0.6878489999999999
Man1c1,3.2902922999999995,14.502931,11.543983,15.256427,6.534913,6.0705447,0.4063624,0.07443937,1.0325493,0.0,7.716123599999999,3.5883348,3.022206,1.3635085,1.06419
Mansc1,0.2874771,177.5992,182.29916,40.628307,13.297972,4.32308,21.295818,0.81064564,0.0,0.0047250227,1.9063709,3.1809034,0.84253305,0.6357524,0.380601
Map3k6,3.234705,254.55469,129.47716,67.44646,18.939154,2.9737375,1.869082,9.6650505,10.135438,6.226061,2.0863270000000003,3.0616446,2.5887702,0.7445354999999999,3.08934
Mapk10,0.27295703,1.6306306000000002,1.9924617,2.7965987,0.6304088999999999,1.4949963,0.01239232,0.28947896,1.8519069,1.5716909,0.1798401,0.22607924,0.47157156,1.0347573,0.0458940999999999
Mapk3,24.725237,384.93552,383.01562,242.75468,65.73785,7.067214999999999,21.144482,15.803489,19.265238,13.567302,47.866558000000005,25.03438,32.838055,16.698416,59.9079
Mapre2,13.611265,166.92122,207.66882,51.23105,19.79733,0.23844565,14.410982999999998,22.552591,16.196672,37.43973,36.239326,33.550354,11.887755,15.408337,11.9489
Marcks,39.522682,11.245258,3.5875494,8.435119,6.0534067,11.420683,68.24246,392.71866,653.807,629.42944,14.261957,13.338727,83.45000999999999,6.696594999999999,9.58258
Masp1,0.5938298000000001,31.967587,33.30212,2.3997037,2.4378586,0.18127725,0.0,0.06204142,0.0,0.0044384273,0.013073275,0.0,0.68118757,0.038022246,0.0
